id,time
675052,2012-08-03-11:36:13
1414502,2012-08-03-11:36:14
558911,2012-08-03-11:36:16
1567854,2012-08-03-11:36:17
1648984,2012-08-03-11:36:19
974182,2012-08-03-11:36:19
1226831,2012-08-03-11:36:21
912883,2012-08-03-11:36:21
1617579,2012-08-03-11:36:22
1501176,2012-08-03-11:36:23
1513047,2012-08-03-11:36:24
1244594,2012-08-03-11:36:25
1110611,2012-08-03-11:36:26
834083,2012-08-03-11:36:28
27191,2012-08-03-11:36:34
221703,2012-08-03-11:36:34
1019652,2012-08-03-11:36:35
430188,2012-08-03-11:36:37
236166,2012-08-03-11:36:38
575734,2012-08-03-11:36:39
1213092,2012-08-03-11:36:39
253570,2012-08-03-11:36:39
811961,2012-08-03-11:36:40
455401,2012-08-03-11:36:40
262026,2012-08-03-11:36:41
536006,2012-08-03-11:36:43
577810,2012-08-03-11:36:44
1198194,2012-08-03-11:36:45
1687418,2012-08-03-11:36:46
90732,2012-08-03-11:36:46
461881,2012-08-03-11:36:48
871012,2012-08-03-11:36:48
461881,2012-08-03-11:36:48
1327563,2012-08-03-11:36:49
439592,2012-08-03-11:36:50
918917,2012-08-03-11:36:52
996483,2012-08-03-11:36:53
1003335,2012-08-03-11:36:53
992623,2012-08-03-11:36:56
1446141,2012-08-03-11:36:57
563950,2012-08-03-11:36:58
588152,2012-08-03-11:36:58
427264,2012-08-03-11:36:58
1012811,2012-08-03-11:36:59
447716,2012-08-03-11:36:59
141379,2012-08-03-11:37:02
1594041,2012-08-03-11:37:03
1500781,2012-08-03-11:37:06
926845,2012-08-03-11:37:08
954325,2012-08-03-11:37:08
55263,2012-08-03-11:37:08
587596,2012-08-03-11:37:09
443676,2012-08-03-11:37:11
428990,2012-08-03-11:37:12
953482,2012-08-03-11:37:15
558060,2012-08-03-11:37:16
417593,2012-08-03-11:37:16
425121,2012-08-03-11:37:16
409863,2012-08-03-11:37:17
315754,2012-08-03-11:37:21
302081,2012-08-03-11:37:21
1249019,2012-08-03-11:37:23
520667,2012-08-03-11:37:26
1080673,2012-08-03-11:37:31
937471,2012-08-03-11:37:31
1254485,2012-08-03-11:37:31
1670524,2012-08-03-11:37:32
671712,2012-08-03-11:37:40
466813,2012-08-03-11:37:41
216758,2012-08-03-11:37:41
466813,2012-08-03-11:37:41
1562918,2012-08-03-11:37:44
454164,2012-08-03-11:37:44
918577,2012-08-03-11:37:46
824159,2012-08-03-11:37:49
269190,2012-08-03-11:37:49
1114536,2012-08-03-11:37:51
307590,2012-08-03-11:37:51
1124151,2012-08-03-11:37:52
256505,2012-08-03-11:37:52
665216,2012-08-03-11:37:54
308395,2012-08-03-11:37:56
426947,2012-08-03-11:37:56
1412814,2012-08-03-11:37:57
1512390,2012-08-03-11:37:58
811104,2012-08-03-11:37:59
935290,2012-08-03-11:38:00
247030,2012-08-03-11:38:00
225667,2012-08-03-11:38:03
1168857,2012-08-03-11:38:05
532171,2012-08-03-11:38:05
1592297,2012-08-03-11:38:05
218314,2012-08-03-11:38:05
1266182,2012-08-03-11:38:11
76874,2012-08-03-11:38:11
233898,2012-08-03-11:38:11
492982,2012-08-03-11:38:13
55031,2012-08-03-11:38:13
1524656,2012-08-03-11:38:15
91273,2012-08-03-11:38:15
276000,2012-08-03-11:38:16
260744,2012-08-03-11:38:17
892658,2012-08-03-11:38:19
449137,2012-08-03-11:38:20
308424,2012-08-03-11:38:22
1607608,2012-08-03-11:38:22
1702693,2012-08-03-11:38:25
1013414,2012-08-03-11:38:25
468218,2012-08-03-11:38:27
491910,2012-08-03-11:38:28
1244594,2012-08-03-11:38:28
525064,2012-08-03-11:38:30
1715146,2012-08-03-11:38:31
500172,2012-08-03-11:38:35
430288,2012-08-03-11:38:35
974935,2012-08-03-11:38:36
514569,2012-08-03-11:38:38
1244594,2012-08-03-11:38:38
724604,2012-08-03-11:38:42
301507,2012-08-03-11:38:43
1352145,2012-08-03-11:38:44
908462,2012-08-03-11:38:48
864294,2012-08-03-11:38:49
1471827,2012-08-03-11:38:52
1261532,2012-08-03-11:38:53
872038,2012-08-03-11:38:54
1486352,2012-08-03-11:38:55
26828,2012-08-03-11:38:56
411185,2012-08-03-11:38:56
308688,2012-08-03-11:38:56
1071066,2012-08-03-11:38:57
81104,2012-08-03-11:38:57
1071066,2012-08-03-11:38:57
1767672,2012-08-03-11:39:03
843463,2012-08-03-11:39:04
900482,2012-08-03-11:39:08
856171,2012-08-03-11:39:08
572001,2012-08-03-11:39:10
887166,2012-08-03-11:39:11
695564,2012-08-03-11:39:11
460090,2012-08-03-11:39:12
675280,2012-08-03-11:39:12
460090,2012-08-03-11:39:12
476071,2012-08-03-11:39:13
40538,2012-08-03-11:39:14
1622064,2012-08-03-11:39:16
1198115,2012-08-03-11:39:16
1622064,2012-08-03-11:39:16
815092,2012-08-03-11:39:19
1465051,2012-08-03-11:39:19
560939,2012-08-03-11:39:20
15993,2012-08-03-11:39:20
1003957,2012-08-03-11:39:23
832325,2012-08-03-11:39:25
894960,2012-08-03-11:39:26
984608,2012-08-03-11:39:26
1680036,2012-08-03-11:39:28
512185,2012-08-03-11:39:29
1193647,2012-08-03-11:39:29
903921,2012-08-03-11:39:30
465080,2012-08-03-11:39:32
465080,2012-08-03-11:39:32
974935,2012-08-03-11:39:33
1081163,2012-08-03-11:39:35
190109,2012-08-03-11:39:35
227688,2012-08-03-11:39:37
40897,2012-08-03-11:39:38
618310,2012-08-03-11:39:41
1770310,2012-08-03-11:39:42
468243,2012-08-03-11:39:43
896338,2012-08-03-11:39:44
95703,2012-08-03-11:39:44
486826,2012-08-03-11:39:46
783850,2012-08-03-11:39:48
850638,2012-08-03-11:39:48
1177196,2012-08-03-11:39:49
587496,2012-08-03-11:39:49
1580751,2012-08-03-11:39:49
462946,2012-08-03-11:39:51
507770,2012-08-03-11:39:51
462946,2012-08-03-11:39:51
367545,2012-08-03-11:39:52
253059,2012-08-03-11:39:52
905236,2012-08-03-11:39:53
1241790,2012-08-03-11:39:54
235757,2012-08-03-11:39:54
825869,2012-08-03-11:39:55
259638,2012-08-03-11:39:55
1319684,2012-08-03-11:39:57
422155,2012-08-03-11:39:59
892575,2012-08-03-11:40:00
247738,2012-08-03-11:40:00
671712,2012-08-03-11:40:02
1317616,2012-08-03-11:40:03
1015106,2012-08-03-11:40:06
82666,2012-08-03-11:40:06
991482,2012-08-03-11:40:08
588880,2012-08-03-11:40:12
1522663,2012-08-03-11:40:12
1488557,2012-08-03-11:40:18
973492,2012-08-03-11:40:18
1300418,2012-08-03-11:40:20
316011,2012-08-03-11:40:20
1290487,2012-08-03-11:40:22
1369010,2012-08-03-11:40:23
429290,2012-08-03-11:40:23
981112,2012-08-03-11:40:26
906350,2012-08-03-11:40:26
1495892,2012-08-03-11:40:27
882369,2012-08-03-11:40:28
604736,2012-08-03-11:40:29
1200925,2012-08-03-11:40:29
856833,2012-08-03-11:40:31
878789,2012-08-03-11:40:31
642671,2012-08-03-11:40:31
440619,2012-08-03-11:40:32
476185,2012-08-03-11:40:34
1053178,2012-08-03-11:40:35
514507,2012-08-03-11:40:37
1453679,2012-08-03-11:40:38
1631442,2012-08-03-11:40:39
869578,2012-08-03-11:40:42
1571880,2012-08-03-11:40:42
447269,2012-08-03-11:40:44
1521520,2012-08-03-11:40:44
466441,2012-08-03-11:40:48
466441,2012-08-03-11:40:48
499346,2012-08-03-11:40:51
872375,2012-08-03-11:40:52
1602372,2012-08-03-11:40:54
586710,2012-08-03-11:40:56
1493012,2012-08-03-11:40:57
1025990,2012-08-03-11:40:58
1490604,2012-08-03-11:40:59
939590,2012-08-03-11:40:59
803075,2012-08-03-11:41:01
1598749,2012-08-03-11:41:01
461223,2012-08-03-11:41:02
555209,2012-08-03-11:41:03
547631,2012-08-03-11:41:05
203911,2012-08-03-11:41:07
361617,2012-08-03-11:41:08
1244032,2012-08-03-11:41:09
1681821,2012-08-03-11:41:10
1572658,2012-08-03-11:41:12
450237,2012-08-03-11:41:12
1073435,2012-08-03-11:41:13
1073435,2012-08-03-11:41:13
1357626,2012-08-03-11:41:14
150021,2012-08-03-11:41:14
474496,2012-08-03-11:41:15
850668,2012-08-03-11:41:15
243318,2012-08-03-11:41:16
792052,2012-08-03-11:41:17
867784,2012-08-03-11:41:17
268030,2012-08-03-11:41:17
306077,2012-08-03-11:41:18
1285590,2012-08-03-11:41:19
12572,2012-08-03-11:41:21
283519,2012-08-03-11:41:21
519172,2012-08-03-11:41:22
1455779,2012-08-03-11:41:23
1721046,2012-08-03-11:41:23
1455285,2012-08-03-11:41:25
102326,2012-08-03-11:41:25
1600039,2012-08-03-11:41:26
1289827,2012-08-03-11:41:28
215336,2012-08-03-11:41:30
1305241,2012-08-03-11:41:31
806122,2012-08-03-11:41:32
58363,2012-08-03-11:41:35
1285916,2012-08-03-11:41:35
1165347,2012-08-03-11:41:37
1476112,2012-08-03-11:41:37
680367,2012-08-03-11:41:38
1575123,2012-08-03-11:41:38
301724,2012-08-03-11:41:38
866537,2012-08-03-11:41:39
935313,2012-08-03-11:41:39
232,2012-08-03-11:41:41
820789,2012-08-03-11:41:41
1207275,2012-08-03-11:41:41
394847,2012-08-03-11:41:42
441803,2012-08-03-11:41:43
809784,2012-08-03-11:41:44
1506120,2012-08-03-11:41:44
422216,2012-08-03-11:41:44
686409,2012-08-03-11:41:46
400562,2012-08-03-11:41:47
1507764,2012-08-03-11:41:47
867951,2012-08-03-11:41:48
1266679,2012-08-03-11:41:48
1615364,2012-08-03-11:41:48
367615,2012-08-03-11:41:53
1053311,2012-08-03-11:41:54
1544843,2012-08-03-11:41:56
1571391,2012-08-03-11:41:56
1133078,2012-08-03-11:41:57
321156,2012-08-03-11:41:57
467268,2012-08-03-11:41:58
1681472,2012-08-03-11:41:58
606731,2012-08-03-11:41:58
1049351,2012-08-03-11:42:00
1484822,2012-08-03-11:42:01
511406,2012-08-03-11:42:02
1037135,2012-08-03-11:42:02
991318,2012-08-03-11:42:05
1456093,2012-08-03-11:42:07
63530,2012-08-03-11:42:08
473780,2012-08-03-11:42:11
887458,2012-08-03-11:42:12
1047774,2012-08-03-11:42:13
15403,2012-08-03-11:42:14
713652,2012-08-03-11:42:17
930956,2012-08-03-11:42:21
1731356,2012-08-03-11:42:21
1216230,2012-08-03-11:42:22
45315,2012-08-03-11:42:24
238644,2012-08-03-11:42:25
81099,2012-08-03-11:42:26
923603,2012-08-03-11:42:26
464232,2012-08-03-11:42:27
857340,2012-08-03-11:42:27
464232,2012-08-03-11:42:27
448704,2012-08-03-11:42:29
301347,2012-08-03-11:42:29
1363890,2012-08-03-11:42:30
653106,2012-08-03-11:42:30
726502,2012-08-03-11:42:30
830044,2012-08-03-11:42:31
543137,2012-08-03-11:42:33
1248814,2012-08-03-11:42:33
1480132,2012-08-03-11:42:35
1489671,2012-08-03-11:42:35
1019712,2012-08-03-11:42:38
1461080,2012-08-03-11:42:40
36246,2012-08-03-11:42:40
476217,2012-08-03-11:42:44
754126,2012-08-03-11:42:47
232833,2012-08-03-11:42:47
53190,2012-08-03-11:42:48
1502244,2012-08-03-11:42:50
445278,2012-08-03-11:42:50
78028,2012-08-03-11:42:52
1549845,2012-08-03-11:42:53
968236,2012-08-03-11:42:54
807691,2012-08-03-11:42:55
1525978,2012-08-03-11:42:56
315628,2012-08-03-11:42:58
106574,2012-08-03-11:43:02
1595466,2012-08-03-11:43:07
1297552,2012-08-03-11:43:10
1534917,2012-08-03-11:43:11
1701616,2012-08-03-11:43:12
220499,2012-08-03-11:43:12
401714,2012-08-03-11:43:13
821446,2012-08-03-11:43:16
928357,2012-08-03-11:43:18
356748,2012-08-03-11:43:18
43385,2012-08-03-11:43:19
533869,2012-08-03-11:43:20
482862,2012-08-03-11:43:21
1244594,2012-08-03-11:43:21
866364,2012-08-03-11:43:22
805463,2012-08-03-11:43:23
858800,2012-08-03-11:43:25
1120436,2012-08-03-11:43:26
1526059,2012-08-03-11:43:27
466624,2012-08-03-11:43:29
1237352,2012-08-03-11:43:29
1284509,2012-08-03-11:43:29
99606,2012-08-03-11:43:29
466624,2012-08-03-11:43:29
856652,2012-08-03-11:43:31
870699,2012-08-03-11:43:31
888959,2012-08-03-11:43:31
231688,2012-08-03-11:43:31
315477,2012-08-03-11:43:33
517918,2012-08-03-11:43:37
1261380,2012-08-03-11:43:38
1598630,2012-08-03-11:43:38
76403,2012-08-03-11:43:40
1599138,2012-08-03-11:43:41
1625493,2012-08-03-11:43:43
1284468,2012-08-03-11:43:43
1625493,2012-08-03-11:43:43
280177,2012-08-03-11:43:45
1479992,2012-08-03-11:43:46
1606083,2012-08-03-11:43:46
15175,2012-08-03-11:43:46
262443,2012-08-03-11:43:46
957907,2012-08-03-11:43:47
529653,2012-08-03-11:43:52
540589,2012-08-03-11:43:52
104024,2012-08-03-11:43:53
894121,2012-08-03-11:43:55
63532,2012-08-03-11:43:56
61634,2012-08-03-11:44:02
1285053,2012-08-03-11:44:06
440779,2012-08-03-11:44:06
325416,2012-08-03-11:44:06
934446,2012-08-03-11:44:08
880708,2012-08-03-11:44:09
1117191,2012-08-03-11:44:10
1234015,2012-08-03-11:44:13
1235703,2012-08-03-11:44:14
1494006,2012-08-03-11:44:14
1575123,2012-08-03-11:44:14
944838,2012-08-03-11:44:15
870309,2012-08-03-11:44:17
947059,2012-08-03-11:44:20
1129802,2012-08-03-11:44:21
860801,2012-08-03-11:44:21
713652,2012-08-03-11:44:21
1651012,2012-08-03-11:44:22
1120436,2012-08-03-11:44:22
1533126,2012-08-03-11:44:24
1486672,2012-08-03-11:44:25
976924,2012-08-03-11:44:25
254557,2012-08-03-11:44:25
994760,2012-08-03-11:44:26
1556153,2012-08-03-11:44:26
651135,2012-08-03-11:44:28
506562,2012-08-03-11:44:29
1045656,2012-08-03-11:44:29
354358,2012-08-03-11:44:30
307907,2012-08-03-11:44:30
1226929,2012-08-03-11:44:33
494303,2012-08-03-11:44:34
889399,2012-08-03-11:44:34
399020,2012-08-03-11:44:34
1019796,2012-08-03-11:44:38
234408,2012-08-03-11:44:38
894701,2012-08-03-11:44:39
396057,2012-08-03-11:44:40
6006,2012-08-03-11:44:41
422631,2012-08-03-11:44:41
920994,2012-08-03-11:44:41
1115405,2012-08-03-11:44:42
393725,2012-08-03-11:44:43
330088,2012-08-03-11:44:44
1482622,2012-08-03-11:44:44
234170,2012-08-03-11:44:44
892699,2012-08-03-11:44:46
865064,2012-08-03-11:44:47
816245,2012-08-03-11:44:50
230797,2012-08-03-11:44:50
1678327,2012-08-03-11:44:55
853686,2012-08-03-11:44:55
1065478,2012-08-03-11:44:57
1474184,2012-08-03-11:44:58
756989,2012-08-03-11:44:58
293077,2012-08-03-11:45:02
869539,2012-08-03-11:45:03
809612,2012-08-03-11:45:04
466465,2012-08-03-11:45:05
466465,2012-08-03-11:45:05
45315,2012-08-03-11:45:07
824427,2012-08-03-11:45:08
838243,2012-08-03-11:45:08
63340,2012-08-03-11:45:09
105350,2012-08-03-11:45:12
1120436,2012-08-03-11:45:13
1106232,2012-08-03-11:45:14
38628,2012-08-03-11:45:16
194382,2012-08-03-11:45:17
452611,2012-08-03-11:45:19
471500,2012-08-03-11:45:23
308882,2012-08-03-11:45:26
943723,2012-08-03-11:45:28
99966,2012-08-03-11:45:28
860001,2012-08-03-11:45:29
84663,2012-08-03-11:45:30
1381077,2012-08-03-11:45:31
7531,2012-08-03-11:45:31
266152,2012-08-03-11:45:31
690050,2012-08-03-11:45:33
1010539,2012-08-03-11:45:35
905453,2012-08-03-11:45:37
52156,2012-08-03-11:45:38
299588,2012-08-03-11:45:40
474797,2012-08-03-11:45:41
890449,2012-08-03-11:45:42
269916,2012-08-03-11:45:42
717737,2012-08-03-11:45:44
1470822,2012-08-03-11:45:45
253516,2012-08-03-11:45:46
1199186,2012-08-03-11:45:47
428876,2012-08-03-11:45:47
1628541,2012-08-03-11:45:50
1628541,2012-08-03-11:45:50
288448,2012-08-03-11:45:51
124920,2012-08-03-11:45:52
602378,2012-08-03-11:45:52
890289,2012-08-03-11:45:53
1584618,2012-08-03-11:45:53
107203,2012-08-03-11:45:53
746485,2012-08-03-11:45:53
55236,2012-08-03-11:45:54
18183,2012-08-03-11:45:55
22163,2012-08-03-11:45:56
542425,2012-08-03-11:45:57
273119,2012-08-03-11:45:58
1456153,2012-08-03-11:45:59
955794,2012-08-03-11:45:59
70400,2012-08-03-11:45:59
311362,2012-08-03-11:45:59
18194,2012-08-03-11:46:01
1543156,2012-08-03-11:46:04
1732158,2012-08-03-11:46:05
541332,2012-08-03-11:46:07
211383,2012-08-03-11:46:07
421980,2012-08-03-11:46:08
800080,2012-08-03-11:46:09
414907,2012-08-03-11:46:09
608535,2012-08-03-11:46:11
896475,2012-08-03-11:46:12
1260460,2012-08-03-11:46:12
1009552,2012-08-03-11:46:12
1493843,2012-08-03-11:46:13
942505,2012-08-03-11:46:13
466771,2012-08-03-11:46:14
466771,2012-08-03-11:46:14
1431679,2012-08-03-11:46:16
537048,2012-08-03-11:46:17
846350,2012-08-03-11:46:18
384403,2012-08-03-11:46:18
1513173,2012-08-03-11:46:19
470563,2012-08-03-11:46:20
592182,2012-08-03-11:46:21
1274081,2012-08-03-11:46:22
265620,2012-08-03-11:46:23
1537678,2012-08-03-11:46:26
462268,2012-08-03-11:46:27
462268,2012-08-03-11:46:27
1536362,2012-08-03-11:46:30
921952,2012-08-03-11:46:30
325058,2012-08-03-11:46:32
1482744,2012-08-03-11:46:37
1602594,2012-08-03-11:46:37
467029,2012-08-03-11:46:40
1540830,2012-08-03-11:46:41
1304557,2012-08-03-11:46:42
1341416,2012-08-03-11:46:43
1341416,2012-08-03-11:46:43
1488442,2012-08-03-11:46:46
942914,2012-08-03-11:46:46
1587812,2012-08-03-11:46:46
298648,2012-08-03-11:46:46
443177,2012-08-03-11:46:47
1547392,2012-08-03-11:46:50
214254,2012-08-03-11:46:51
614438,2012-08-03-11:46:54
351213,2012-08-03-11:46:55
1355235,2012-08-03-11:46:57
438580,2012-08-03-11:46:57
233235,2012-08-03-11:46:57
1483602,2012-08-03-11:46:58
944560,2012-08-03-11:47:02
1191855,2012-08-03-11:47:03
968307,2012-08-03-11:47:03
45315,2012-08-03-11:47:03
1240103,2012-08-03-11:47:06
935866,2012-08-03-11:47:07
105765,2012-08-03-11:47:07
4785,2012-08-03-11:47:11
1064991,2012-08-03-11:47:12
1549394,2012-08-03-11:47:14
50323,2012-08-03-11:47:14
929863,2012-08-03-11:47:15
260748,2012-08-03-11:47:15
518912,2012-08-03-11:47:16
1493012,2012-08-03-11:47:16
268884,2012-08-03-11:47:18
1462658,2012-08-03-11:47:19
250514,2012-08-03-11:47:19
214279,2012-08-03-11:47:20
675704,2012-08-03-11:47:21
1617931,2012-08-03-11:47:29
232495,2012-08-03-11:47:29
808366,2012-08-03-11:47:30
956668,2012-08-03-11:47:30
873741,2012-08-03-11:47:33
61980,2012-08-03-11:47:33
826873,2012-08-03-11:47:35
257534,2012-08-03-11:47:36
351340,2012-08-03-11:47:41
947434,2012-08-03-11:47:42
681474,2012-08-03-11:47:44
1481009,2012-08-03-11:47:45
943141,2012-08-03-11:47:48
520382,2012-08-03-11:47:50
707626,2012-08-03-11:47:51
339827,2012-08-03-11:47:52
858817,2012-08-03-11:47:53
75884,2012-08-03-11:47:55
1780711,2012-08-03-11:47:58
88226,2012-08-03-11:47:58
896657,2012-08-03-11:47:59
371918,2012-08-03-11:48:00
816741,2012-08-03-11:48:02
1401459,2012-08-03-11:48:04
1064184,2012-08-03-11:48:09
1210442,2012-08-03-11:48:10
145949,2012-08-03-11:48:12
294819,2012-08-03-11:48:12
503060,2012-08-03-11:48:14
454971,2012-08-03-11:48:15
1742936,2012-08-03-11:48:16
834956,2012-08-03-11:48:17
376523,2012-08-03-11:48:17
234502,2012-08-03-11:48:17
969145,2012-08-03-11:48:18
45315,2012-08-03-11:48:18
260398,2012-08-03-11:48:18
68613,2012-08-03-11:48:19
1557147,2012-08-03-11:48:20
302398,2012-08-03-11:48:20
809814,2012-08-03-11:48:21
801098,2012-08-03-11:48:22
437850,2012-08-03-11:48:23
378638,2012-08-03-11:48:24
496058,2012-08-03-11:48:26
536240,2012-08-03-11:48:26
908524,2012-08-03-11:48:27
72036,2012-08-03-11:48:27
142207,2012-08-03-11:48:28
663694,2012-08-03-11:48:30
612,2012-08-03-11:48:31
65712,2012-08-03-11:48:31
817848,2012-08-03-11:48:32
219685,2012-08-03-11:48:33
1486574,2012-08-03-11:48:35
906762,2012-08-03-11:48:35
1524527,2012-08-03-11:48:37
1356985,2012-08-03-11:48:40
892516,2012-08-03-11:48:41
294127,2012-08-03-11:48:41
85171,2012-08-03-11:48:43
45007,2012-08-03-11:48:48
446131,2012-08-03-11:48:52
241934,2012-08-03-11:48:53
894767,2012-08-03-11:48:54
83034,2012-08-03-11:48:57
898586,2012-08-03-11:49:00
1085720,2012-08-03-11:49:01
925914,2012-08-03-11:49:02
1672859,2012-08-03-11:49:02
286169,2012-08-03-11:49:02
496807,2012-08-03-11:49:03
1552564,2012-08-03-11:49:03
1587287,2012-08-03-11:49:03
1565550,2012-08-03-11:49:07
897845,2012-08-03-11:49:10
49874,2012-08-03-11:49:10
1012348,2012-08-03-11:49:10
244931,2012-08-03-11:49:10
1516965,2012-08-03-11:49:11
508503,2012-08-03-11:49:13
1461158,2012-08-03-11:49:13
826529,2012-08-03-11:49:15
61509,2012-08-03-11:49:18
257541,2012-08-03-11:49:18
615397,2012-08-03-11:49:19
227591,2012-08-03-11:49:20
76438,2012-08-03-11:49:21
730393,2012-08-03-11:49:21
1364336,2012-08-03-11:49:24
817409,2012-08-03-11:49:24
294140,2012-08-03-11:49:25
797944,2012-08-03-11:49:26
802171,2012-08-03-11:49:26
224875,2012-08-03-11:49:26
855925,2012-08-03-11:49:27
1537678,2012-08-03-11:49:28
453547,2012-08-03-11:49:29
210032,2012-08-03-11:49:29
1366737,2012-08-03-11:49:30
394194,2012-08-03-11:49:32
248764,2012-08-03-11:49:33
1362170,2012-08-03-11:49:34
1530547,2012-08-03-11:49:35
56242,2012-08-03-11:49:35
1526529,2012-08-03-11:49:36
315290,2012-08-03-11:49:36
45315,2012-08-03-11:49:37
432320,2012-08-03-11:49:37
1750431,2012-08-03-11:49:38
1291034,2012-08-03-11:49:40
1054010,2012-08-03-11:49:42
931619,2012-08-03-11:49:43
478114,2012-08-03-11:49:44
52462,2012-08-03-11:49:46
886536,2012-08-03-11:49:47
1636407,2012-08-03-11:49:54
1505774,2012-08-03-11:49:54
307507,2012-08-03-11:49:56
286764,2012-08-03-11:49:56
466441,2012-08-03-11:49:57
386532,2012-08-03-11:49:57
466441,2012-08-03-11:49:57
105110,2012-08-03-11:49:59
488212,2012-08-03-11:50:01
1500404,2012-08-03-11:50:01
1708831,2012-08-03-11:50:03
91269,2012-08-03-11:50:03
1456404,2012-08-03-11:50:04
365206,2012-08-03-11:50:05
1580027,2012-08-03-11:50:06
614411,2012-08-03-11:50:07
267155,2012-08-03-11:50:07
59695,2012-08-03-11:50:10
915091,2012-08-03-11:50:12
809784,2012-08-03-11:50:13
1382578,2012-08-03-11:50:14
1554650,2012-08-03-11:50:14
665426,2012-08-03-11:50:15
1551745,2012-08-03-11:50:16
457930,2012-08-03-11:50:16
150021,2012-08-03-11:50:16
274434,2012-08-03-11:50:17
692696,2012-08-03-11:50:18
9829,2012-08-03-11:50:20
464240,2012-08-03-11:50:25
887268,2012-08-03-11:50:25
464240,2012-08-03-11:50:25
1291588,2012-08-03-11:50:27
248704,2012-08-03-11:50:27
186800,2012-08-03-11:50:31
108046,2012-08-03-11:50:33
1344145,2012-08-03-11:50:34
804299,2012-08-03-11:50:34
1563613,2012-08-03-11:50:34
1224146,2012-08-03-11:50:35
958470,2012-08-03-11:50:37
1035848,2012-08-03-11:50:38
1187364,2012-08-03-11:50:40
1278758,2012-08-03-11:50:41
1488927,2012-08-03-11:50:43
48991,2012-08-03-11:50:43
59305,2012-08-03-11:50:44
1566868,2012-08-03-11:50:47
446990,2012-08-03-11:50:47
1527307,2012-08-03-11:50:51
805312,2012-08-03-11:50:52
924742,2012-08-03-11:50:53
1442799,2012-08-03-11:50:54
446689,2012-08-03-11:50:55
219685,2012-08-03-11:50:58
81191,2012-08-03-11:51:01
1052374,2012-08-03-11:51:01
629423,2012-08-03-11:51:05
1685638,2012-08-03-11:51:05
1557147,2012-08-03-11:51:09
1455431,2012-08-03-11:51:10
384678,2012-08-03-11:51:10
27101,2012-08-03-11:51:11
959931,2012-08-03-11:51:11
414065,2012-08-03-11:51:13
236260,2012-08-03-11:51:13
1296731,2012-08-03-11:51:14
1137045,2012-08-03-11:51:15
806140,2012-08-03-11:51:16
824292,2012-08-03-11:51:17
1259456,2012-08-03-11:51:17
486582,2012-08-03-11:51:18
101950,2012-08-03-11:51:19
1685632,2012-08-03-11:51:20
360002,2012-08-03-11:51:20
1220167,2012-08-03-11:51:21
1248946,2012-08-03-11:51:23
1615553,2012-08-03-11:51:23
487605,2012-08-03-11:51:27
1296957,2012-08-03-11:51:27
315527,2012-08-03-11:51:30
1041275,2012-08-03-11:51:31
237738,2012-08-03-11:51:31
878789,2012-08-03-11:51:32
136438,2012-08-03-11:51:33
592590,2012-08-03-11:51:34
207939,2012-08-03-11:51:34
280806,2012-08-03-11:51:34
1472571,2012-08-03-11:51:36
1461407,2012-08-03-11:51:41
37304,2012-08-03-11:51:42
702331,2012-08-03-11:51:42
263895,2012-08-03-11:51:45
1491478,2012-08-03-11:51:47
1532565,2012-08-03-11:51:53
1258043,2012-08-03-11:51:53
687763,2012-08-03-11:51:54
12906,2012-08-03-11:51:56
1443319,2012-08-03-11:51:57
991103,2012-08-03-11:51:59
1320946,2012-08-03-11:51:59
1506296,2012-08-03-11:52:00
889789,2012-08-03-11:52:01
