source,target
472253,215046
215046,472253
472253,436705
472263,436705
472263,908462
472263,935228
472315,448436
448436,472315
472390,489743
489743,472390
472390,544712
544712,472390
472390,1034450
1034450,472390
472537,40026
472537,92412
92412,472537
472537,108904
108904,472537
472537,249365
249365,472537
472537,325569
325569,472537
472537,341389
341389,472537
472537,840691
840691,472537
472537,861828
861828,472537
472537,877330
877330,472537
472537,966874
966874,472537
472537,1263463
1263463,472537
472537,1508922
472553,81660
81660,472553
472553,436705
472553,915472
915472,472553
472553,1446141
472600,1007098
472632,465080
465080,472632
472632,554234
472632,557977
472632,1582088
472685,20651
472685,120947
120947,472685
472685,360002
360002,472685
472685,371888
472685,436705
472685,908462
472760,1071869
1071869,472760
472760,1107685
1107685,472760
472771,413137
413137,472771
472771,504608
504608,472771
472771,539985
539985,472771
472771,822828
822828,472771
472771,976624
976624,472771
472771,1386313
1386313,472771
472848,908462
472916,436705
472993,908462
472993,909197
473142,396057
473142,436705
473142,438336
473142,536078
473142,898986
473142,973399
473142,984070
473142,1164463
473142,1290487
1290487,473142
473142,1312181
473142,1548416
473154,436705
473252,506006
506006,473252
473536,943419
943419,473536
473571,1266119
1266119,473571
473605,466591
473605,493274
473605,894121
473605,908462
473670,1602387
1602387,473670
473717,39882
473717,50292
473717,61642
61642,473717
473717,68639
473717,85550
473717,256417
256417,473717
473717,436705
473717,803417
473717,890431
473717,1134483
473717,1169514
1169514,473717
473717,1200989
473717,1273208
473717,1284712
473717,1458507
473717,1486234
473720,551781
473720,973527
473780,71735
473780,145780
473780,232644
232644,473780
473780,459877
473780,556074
473780,830864
830864,473780
473780,1174404
473780,1347573
473780,1429596
1429596,473780
473780,1446141
473780,1551776
473817,466591
473817,901863
901863,473817
473882,438611
474204,76438
76438,474204
474204,745398
745398,474204
474204,822828
474204,848477
848477,474204
474204,864073
864073,474204
474204,1000551
1000551,474204
474204,1152580
1152580,474204
474204,1279052
1279052,474204
474274,670799
670799,474274
474274,908462
474302,51203
474302,371888
474302,894121
474496,436705
474496,1019382
474557,1497113
1497113,474557
474586,436705
474601,436705
474601,1027254
1027254,474601
474673,412411
412411,474673
474673,1558422
1558422,474673
474686,308424
308424,474686
474686,459877
459877,474686
474686,649211
649211,474686
474686,883027
883027,474686
474686,897428
897428,474686
474686,908462
474686,1497513
1497513,474686
474797,411255
474797,436705
474797,898986
474797,1508922
474797,1555225
474896,84458
84458,474896
474896,348767
348767,474896
474922,757343
757343,474922
474924,293184
474924,551781
474924,1446141
475014,18309
475014,248764
475014,268884
475014,307907
475014,427867
475014,804554
475014,1490116
475136,466591
475136,800268
475136,1144046
475136,1577966
475319,1647057
475377,54086
475377,226797
226797,475377
475377,247215
475377,264616
475377,411255
475377,436705
475377,826015
826015,475377
475377,953301
475420,33641
475420,63340
475420,529555
475420,546960
475420,891098
475420,898986
475420,1497270
475420,1544204
475529,73558
73558,475529
475529,344915
344915,475529
475529,542050
542050,475529
475529,901512
901512,475529
475529,906762
906762,475529
475744,5069
475744,424229
424229,475744
475744,973399
475785,50524
475785,55536
475785,71735
475785,78089
475785,102326
475785,120947
475785,371888
475785,425640
475785,436705
475785,605616
475785,908462
475785,1456521
1456521,475785
475785,1467578
475828,908462
475930,42684
475930,813336
813336,475930
475930,846350
475930,908462
475930,1030327
475930,1545319
475938,1453897
1453897,475938
475966,262195
262195,475966
476039,230883
230883,476039
476071,551781
476071,1544204
476102,908462
476102,920230
476102,1508922
476102,1654724
476217,122013
122013,476217
476217,409863
409863,476217
476217,518698
518698,476217
476217,1461407
476245,364286
364286,476245
476562,12877
12877,476562
476562,64404
64404,476562
476562,1466641
476738,40026
476738,436705
476738,551781
476738,908462
476738,1578367
476753,1512885
1512885,476753
476773,65901
65901,476773
476773,881982
881982,476773
476773,908462
476970,22302
476970,307923
307923,476970
476970,595762
476970,831477
476970,844603
476970,908462
476970,1460824
476970,1486234
477091,434690
434690,477091
477091,453208
477091,478114
477091,853529
477091,908462
477091,1530313
477091,1549394
477164,551781
477164,826535
477164,908462
477164,1019382
477164,1575123
477219,220197
220197,477219
477219,438044
438044,477219
477219,755031
755031,477219
477219,1355235
1355235,477219
477250,436705
477282,39966
39966,477282
477282,1342551
1342551,477282
477326,2288
2288,477326
477326,88706
88706,477326
477326,405250
405250,477326
477326,454482
477326,459877
477326,507397
507397,477326
477326,519399
519399,477326
477326,561402
477326,894148
894148,477326
477326,903390
477326,908462
477326,1134209
477326,1246083
1246083,477326
477326,1263719
1263719,477326
477326,1488442
1488442,477326
477326,1544204
477384,54858
477384,91696
477384,247901
477384,263530
477384,392939
477384,425640
477384,457278
477384,474204
477384,474686
477384,745398
477384,821197
477384,842697
477384,869072
477384,908462
477384,909197
477384,913827
477384,1268616
477384,1284712
477509,469215
469215,477509
477509,823149
823149,477509
477509,908462
477509,1485741
1485741,477509
478017,62231
62231,478017
478017,234502
234502,478017
478017,257003
257003,478017
478017,908462
478017,1453945
1453945,478017
478017,1494662
1494662,478017
478114,11988
11988,478114
478114,14532
478114,20651
20651,478114
478114,24249
24249,478114
478114,40026
478114,94289
478114,220197
220197,478114
478114,284761
284761,478114
478114,314893
478114,333916
333916,478114
478114,454482
478114,518438
478114,634729
478114,669166
478114,800268
800268,478114
478114,800766
478114,805117
805117,478114
478114,826535
826535,478114
478114,908462
478114,920251
920251,478114
478114,971672
971672,478114
478114,973399
478114,1451348
1451348,478114
478114,1457231
1457231,478114
478114,1486345
1486345,478114
478114,1487396
1487396,478114
478114,1508922
1508922,478114
478120,265649
478120,478114
478120,489915
478120,492249
478120,749401
478120,908462
478120,958395
478120,1134209
478120,1467578
478120,1544204
478254,287272
287272,478254
478254,401077
401077,478254
478254,436705
478254,1566537
1566537,478254
478290,16600
16600,478290
478290,63845
63845,478290
478290,214137
214137,478290
478290,227383
227383,478290
478290,449064
449064,478290
478290,478425
478425,478290
478290,492249
492249,478290
478290,497444
497444,478290
478290,821471
821471,478290
478290,840683
840683,478290
478290,890261
890261,478290
478290,1036147
1036147,478290
478290,1066958
1066958,478290
478290,1465034
1465034,478290
478290,1471177
1471177,478290
478290,1483373
1483373,478290
478290,1485741
1485741,478290
478396,908462
478425,12877
478425,25915
25915,478425
478425,35597
35597,478425
478425,40643
478425,41172
478425,54455
478425,62487
478425,218312
218312,478425
478425,222077
478425,235258
478425,238192
478425,241232
478425,243318
478425,247621
478425,248065
478425,296751
296751,478425
478425,365786
478425,421877
478425,439705
439705,478425
478425,478290
478290,478425
478425,491662
478425,503564
478425,507901
507901,478425
478425,515409
515409,478425
478425,534201
478425,835824
478425,842880
478425,861007
478425,863274
863274,478425
478425,881986
478425,898586
898586,478425
478425,902204
478425,908462
478425,934291
478425,959518
959518,478425
478425,1009093
1009093,478425
478425,1481275
478425,1511276
1511276,478425
478425,1609986
478463,1472689
478864,20651
478864,68639
478864,71735
478864,289747
478864,425640
478864,466556
478864,864430
864430,478864
478864,897428
478864,908462
478864,987281
478864,1208846
478864,1323311
478864,1779929
1779929,478864
478934,238372
238372,478934
478934,371888
478934,421841
478934,436705
478934,920230
478934,973399
478934,1226909
478987,908462
479019,436705
479019,1466641
1466641,479019
479211,831508
831508,479211
479516,59120
479534,84906
479534,123440
479534,900955
900955,479534
479534,973399
479633,62579
62579,479633
479633,557977
479633,908462
479649,6099
479649,78706
479649,98163
479649,318213
479649,466591
479649,802166
479649,808796
808796,479649
479649,817566
479649,936754
479649,1170017
479649,1488042
479649,1522086
479657,436705
479657,446520
446520,479657
479657,973399
480093,248065
248065,480093
480093,331250
480093,351151
480093,551781
480093,613703
480093,763208
480093,861701
480093,933155
933155,480093
480093,991199
480093,1204574
1204574,480093
480093,1446141
480093,1488042
480248,40026
480248,260218
260218,480248
480248,371888
480248,850433
850433,480248
480248,870921
870921,480248
480248,1595981
1595981,480248
480269,40026
480269,551781
480399,834083
480399,844776
844776,480399
480399,908462
480481,71735
480481,474686
480481,895614
480481,998489
998489,480481
480587,236757
236757,480587
480661,97384
480969,457051
480969,489915
480969,853529
480969,867656
480969,967467
480969,1486234
481112,439890
481112,494249
481112,801912
481112,891146
481112,1190232
481112,1263305
1263305,481112
481189,806254
806254,481189
481213,436705
481213,442950
481213,818729
818729,481213
481213,898986
481213,951982
481213,957072
481213,973399
481213,1049351
481213,1466641
481213,1548416
481213,1555225
481213,1611910
481245,451721
481245,466771
481245,809356
481245,924433
481245,1497270
481245,1508922
481245,1544204
481419,2437
2437,481419
481419,69730
69730,481419
481419,436705
481419,465643
465643,481419
481419,919803
919803,481419
481419,994644
481419,1044138
1044138,481419
481449,232644
481449,455737
481449,556074
481449,830864
830864,481449
481661,1007098
481724,710576
481766,1073197
481992,920230
482196,229667
229667,482196
482196,372156
372156,482196
482196,648472
648472,482196
482440,466591
482440,955794
955794,482440
482485,38760
38760,482485
482485,226611
226611,482485
482485,423506
423506,482485
482485,493689
482485,494846
494846,482485
482485,504849
504849,482485
482485,834042
834042,482485
482485,860029
860029,482485
482485,917797
917797,482485
482485,1217486
1217486,482485
482485,1287904
1287904,482485
482485,1544204
482747,40026
482747,103703
482747,436705
482747,466591
482747,478114
482747,809356
482747,881986
482747,908462
482747,1497270
482880,120947
120947,482880
482880,248430
248430,482880
482880,317630
482880,342345
482880,421980
421980,482880
482880,430876
482880,445533
445533,482880
482880,454623
454623,482880
482880,455832
482880,484195
482880,491953
482880,642258
482880,805677
805677,482880
482880,810286
482880,828354
482880,912941
912941,482880
482880,913342
482880,981184
482880,1041927
482880,1231350
1231350,482880
482880,1279052
1279052,482880
482880,1317157
482880,1456850
482880,1487086
482880,1523723
1523723,482880
482880,1569555
1569555,482880
483196,908462
483372,514469
514469,483372
483416,796794
796794,483416
483565,436705
483565,933374
483565,973166
973166,483565
483709,42080
483709,996483
996483,483709
483709,1582088
1582088,483709
483899,436705
483899,551781
483899,891098
483899,1019382
483899,1446141
484092,283889
283889,484092
484092,291808
291808,484092
484092,294783
294783,484092
484092,305646
305646,484092
484092,309257
309257,484092
484092,316696
316696,484092
484092,340122
340122,484092
484092,601128
601128,484092
484092,909784
909784,484092
484092,1207914
1207914,484092
484092,1214863
1214863,484092
484092,1250149
1250149,484092
484092,1461064
1461064,484092
484092,1553008
1553008,484092
484127,465522
484127,691630
691630,484127
484195,16975
16975,484195
484195,35555
484195,908462
484195,920230
484195,1463256
1463256,484195
484195,1467965
1467965,484195
484213,856220
856220,484213
484213,1461717
1461717,484213
484213,1474076
1474076,484213
484327,809356
484327,814252
814252,484327
484327,924433
484327,1708844
1708844,484327
484421,23802
23802,484421
484421,245718
484421,371888
484421,466591
484421,849818
849818,484421
484421,853529
484421,861828
484421,890204
484421,897428
484421,1508922
484482,436705
484482,466591
484482,551781
484482,908462
484482,935228
484482,973399
484529,364714
484529,466591
484529,1544204
484608,23387
23387,484608
484608,79489
79489,484608
484608,718468
718468,484608
484608,753486
753486,484608
484608,993831
993831,484608
484608,1069009
1069009,484608
484608,1493966
1493966,484608
484633,436705
484679,454623
484679,837467
484722,371888
484722,991199
484895,243384
484895,260020
484895,628243
484895,860709
484895,894121
484895,1454416
484895,1467578
484895,1544204
485070,85170
85170,485070
485070,253153
253153,485070
485070,478114
485070,908462
485070,1067432
1067432,485070
485165,249364
485165,466591
485165,891130
485165,898404
485165,908462
485165,1214209
485165,1586849
485237,74327
74327,485237
485330,436705
485330,898986
485330,973399
485974,514569
514569,485974
485974,909197
486061,86808
486061,476562
486061,534201
486061,900630
486061,917797
917797,486061
486061,1475730
1475730,486061
486061,1493745
1493745,486061
486097,800304
800304,486097
486358,436705
486358,518108
486358,923193
923193,486358
486429,466591
486429,908462
486429,1214209
486439,286941
286941,486439
486439,287590
287590,486439
486439,548508
548508,486439
486439,618406
618406,486439
486439,902397
902397,486439
486439,1516965
1516965,486439
486439,1600116
1600116,486439
486582,999122
486588,1031143
486588,1212827
